STATION,STATION_NAME,DATE,DLY-TAVG-NORMAL
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100208,55.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100209,55.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100210,55.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100211,55.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100212,55.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100213,55.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100214,55.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100215,55.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100216,56.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100217,56.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100218,56.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100219,56.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100220,56.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100221,56.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100222,56.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100223,56.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100224,56.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100225,56.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100226,56.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100227,56.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100228,57.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100301,57.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100302,57.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100303,57.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100304,57.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100305,57.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100306,57.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100307,57.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100308,57.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100309,57.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100310,57.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100311,58.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100312,58.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100313,58.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100314,58.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100315,58.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100316,58.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100317,58.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100318,58.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100319,58.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100320,58.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100321,58.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100322,58.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100323,58.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100324,58.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100325,58.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100326,59.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100327,59.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100328,59.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100329,59.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100330,59.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100331,59.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100401,59.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100402,59.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100403,59.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100404,59.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100405,60.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100406,60.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100407,60.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100408,60.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100409,60.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100410,60.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100411,60.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100412,60.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100413,61.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100414,61.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100415,61.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100416,61.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100417,61.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100418,61.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100419,62.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100420,62.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100421,62.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100422,62.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100423,62.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100424,62.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100425,63.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100426,63.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100427,63.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100428,63.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100429,63.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100430,63.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100501,63.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100502,64.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100503,64.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100504,64.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100505,64.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100506,64.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100507,64.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100508,64.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100509,64.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100510,65.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100511,65.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100512,65.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100513,65.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100514,65.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100515,65.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100516,65.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100517,65.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100518,65.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100519,65.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100520,65.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100521,65.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100522,66.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100523,66.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100524,66.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100525,66.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100526,66.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100527,66.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100528,66.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100529,66.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100530,66.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100531,66.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100601,66.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100602,67.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100603,67.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100604,67.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100605,67.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100606,67.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100607,67.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100608,67.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100609,68.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100610,68.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100611,68.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100612,68.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100613,68.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100614,69.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100615,69.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100616,69.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100617,69.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100618,69.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100619,70.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100620,70.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100621,70.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100622,70.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100623,71.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100624,71.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100625,71.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100626,71.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100627,71.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100628,72.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100629,72.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100630,72.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100701,72.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100702,72.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100703,73.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100704,73.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100705,73.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100706,73.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100707,73.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100708,73.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100709,74.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100710,74.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100711,74.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100712,74.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100713,74.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100714,74.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100715,74.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100716,74.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100717,74.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100718,74.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100719,74.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100720,74.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100721,74.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100722,75.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100723,75.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100724,75.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100725,75.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100726,75.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100727,75.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100728,75.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100729,75.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100730,75.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100731,75.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100801,75.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100802,75.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100803,75.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100804,75.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100805,75.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100806,75.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100807,75.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100808,75.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100809,75.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100810,75.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100811,75.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100812,75.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100813,75.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100814,75.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100815,75.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100816,75.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100817,75.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100818,75.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100819,75.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100820,75.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100821,75.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100822,75.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100823,75.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100824,75.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100825,75.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100826,75.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100827,75.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100828,75.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100829,75.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100830,75.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100831,75.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100901,75.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100902,75.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100903,75.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100904,74.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100905,74.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100906,74.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100907,74.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100908,74.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100909,74.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100910,74.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100911,74.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100912,73.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100913,73.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100914,73.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100915,73.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100916,73.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100917,73.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100918,72.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100919,72.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100920,72.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100921,72.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100922,72.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100923,71.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100924,71.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100925,71.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100926,71.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100927,70.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100928,70.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100929,70.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20100930,70.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101001,70.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101002,69.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101003,69.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101004,69.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101005,69.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101006,68.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101007,68.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101008,68.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101009,68.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101010,68.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101011,67.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101012,67.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101013,67.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101014,67.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101015,67.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101016,66.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101017,66.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101018,66.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101019,66.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101020,66.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101021,65.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101022,65.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101023,65.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101024,65.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101025,65.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101026,64.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101027,64.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101028,64.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101029,64.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101030,63.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101031,63.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101101,63.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101102,63.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101103,62.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101104,62.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101105,62.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101106,62.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101107,61.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101108,61.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101109,61.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101110,61.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101111,60.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101112,60.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101113,60.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101114,59.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101115,59.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101116,59.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101117,59.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101118,58.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101119,58.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101120,58.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101121,57.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101122,57.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101123,57.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101124,57.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101125,56.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101126,56.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101127,56.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101128,56.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101129,55.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101130,55.6
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101201,55.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101202,55.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101203,55.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101204,54.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101205,54.7
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101206,54.5
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101207,54.4
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101208,54.3
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101209,54.2
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101210,54.1
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101211,54.0
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101212,53.9
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101213,53.8
GHCND:USW00023152,BURBANK GLENDALE PASADENA AIRPORT CA US,20101214,53.8
